Community,Humidity,LGA,Latitude,Longitude,Month,NDVI,PopulationDensity,Rainfall,Temperature,Year,Month_Num,prevalence
Pedro,87.70195604345432,Shomolu,6.5101,3.3808,2021-09,0.2529,23206.38086,439.7798214,25.77380500369605,2021,9,29.309246204792434
Onipanu,87.70195604345432,Shomolu,6.5305,3.3603,2021-09,0.012,27363.66016,439.7798214,25.77380500369605,2021,9,25.270566775030215
Aguda,86.86685599409307,Surulere,6.5,3.35,2021-09,0.05035,24683.78125,395.9433784484863,25.73562954796688,2021,9,24.74394449635642
Ijesha,86.86685599409307,Surulere,6.5102,3.3401,2021-09,0.04025,26774.75977,395.9433784484863,25.73562954796688,2021,9,25.727729760796908
Coker,87.70195604345432,Surulere,6.4903,3.3605,2021-09,0.15475,23246.90234,347.8968253135681,25.77380500369605,2021,9,27.527472331850007
Itire-Ikate,86.86685599409307,Surulere,6.5201,3.3308,2021-09,0.0469,21109.36523,395.9433784484863,25.73562954796688,2021,9,23.51902060829004
Obele,87.70195604345432,Surulere,6.5005,3.3703,2021-09,0.37535,19471.44141,439.7798214,25.77380500369605,2021,9,27.317465827389064
Orile Agege,87.23064077328353,Agege,6.6225,3.3105,2021-10,0.1016,27114.00586,146.91235661506653,26.333435435961576,2021,10,27.355505263287807
Dopemu,87.23064077328353,Agege,6.6167,3.3142,2021-10,0.1013,27114.00586,146.91235661506653,26.333435435961576,2021,10,25.255358214016976
Onipetesi,87.23064077328353,Agege,6.6278,3.3068,2021-10,0.1328,44994.89063,146.91235661506653,26.333435435961576,2021,10,22.52289816473609
Isale Odo,87.23064077328353,Agege,6.6189,3.3201,2021-10,0.1451,31679.82422,146.91235661506653,26.333435435961576,2021,10,26.990494218357853
Mangoro,87.23064077328353,Agege,6.6302,3.3165,2021-10,0.1154,44820.63281,146.91235661506653,26.333435435961576,2021,10,23.58497511951406
Ajegunle,85.15390667291344,Ajeromi-Ifelodun,6.4531,3.3398,2021-10,0.2137,52191.71094,116.0532250404358,26.63074096,2021,10,21.596213937070694
Amukoko,83.62097496220595,Ajeromi-Ifelodun,6.4467,3.3332,2021-10,0.094,11885.57422,151.4435372,27.283807373046898,2021,10,23.86445459441535
Ijora,85.15390667291344,Ajeromi-Ifelodun,6.4603,3.3465,2021-10,0.1655,43028.61719,116.0532250404358,26.63074096,2021,10,23.60892694460431
Alayabiagba,85.15390667291344,Ajeromi-Ifelodun,6.4505,3.3278,2021-10,0.1125,68957.99219,116.0532250404358,26.63074096,2021,10,23.455350648337326
Tolu,85.15390667291344,Ajeromi-Ifelodun,6.4558,3.3421,2021-10,0.1621,37231.81641,116.0532250404358,26.63074096,2021,10,28.67940596128658
Ipaja,87.23064077328353,Alimosho,6.6167,3.2583,2021-10,0.6471,12306.83789,186.7202036380768,26.333435435961576,2021,10,27.556951428571004
Egbeda,87.23064077328353,Alimosho,6.6056,3.2654,2021-10,0.329,18111.0625,186.7202036380768,26.333435435961576,2021,10,30.509771537007644
Idimu,87.23064077328353,Alimosho,6.6278,3.2701,2021-10,0.113,15481.80957,186.7202036380768,26.333435435961576,2021,10,23.58120963489045
Akowonjo,87.23064077328353,Alimosho,6.6112,3.2527,2021-10,0.3773,16352.66016,186.7202036380768,26.333435435961576,2021,10,25.862929785684532
Abule Egba,86.79506221398832,Alimosho,6.6223,3.2478,2021-10,0.3345,7288.07666,189.58293890953064,26.263653219899822,2021,10,28.93603015467478
Festac Town,85.15390667291344,Amuwo-Odofin,6.4667,3.2833,2021-10,0.3685,6223.310059,127.02573704719543,26.63074096,2021,10,28.176297960291436
Satellite Town,85.15390667291344,Amuwo-Odofin,6.4503,3.2665,2021-10,0.2138,6147.958008,127.02573704719543,26.63074096,2021,10,28.08787520517249
Kirikiri,85.15390667291344,Amuwo-Odofin,6.4601,3.3002,2021-10,0.2241,9774.135742,127.02573704719543,26.63074096,2021,10,29.550962518227863
Ijegun,85.15390667291344,Amuwo-Odofin,6.4725,3.2754,2021-10,0.2,6560.378906,127.02573704719543,26.63074096,2021,10,29.75114444
Agboju,85.15390667291344,Amuwo-Odofin,6.4556,3.2908,2021-10,0.1997,5521.639648,127.02573704719543,26.63074096,2021,10,28.905574920077356
Apapa Wharf,84.77702248716969,Apapa,6.4389,3.3667,2021-10,0.1718,6621.325195,182.9269838,26.837940224268152,2021,10,27.15682264878955
Ijora Oloye,84.77702248716969,Apapa,6.4456,3.3554,2021-10,0.4222,10538.95508,182.9269838,26.837940224268152,2021,10,28.536543337479788
Olodi,84.77702248716969,Apapa,6.4321,3.3602,2021-10,0.0687,2067.273926,182.9269838,26.837940224268152,2021,10,25.367722809031466
Tincan Island,83.62097496220595,Apapa,6.4278,3.3501,2021-10,0.186025,1358.343505859375,151.4435372,27.283807373046898,2021,10,28.21545895545773
Sari Iganmu,84.77702248716969,Apapa,6.4403,3.3705,2021-10,0.161,6621.325195,182.9269838,26.837940224268152,2021,10,30.155403610576855
Badagry Town,83.83912806007697,Badagry,6.4167,2.8833,2021-10,0.186025,1841.502441,150.51784420013428,26.76377922796428,2021,10,27.446386490949298
Topo,83.83912806007697,Badagry,6.4002,2.8701,2021-10,0.3807,581.0872192382812,126.1106457710266,26.76377922796428,2021,10,26.30517223381492
Ajido,83.83912806007697,Badagry,6.4256,2.8954,2021-10,0.5493,1825.1571044921875,150.51784420013428,26.76377922796428,2021,10,27.295730690974835
Iworo,83.83912806007697,Badagry,6.4103,2.8608,2021-10,0.7672,781.3859863,150.51784420013428,26.76377922796428,2021,10,27.887898142643497
Seme,83.83912806007697,Badagry,6.4301,2.9056,2021-10,0.4869,1364.1773681640625,143.89384841918945,26.76377922796428,2021,10,28.286379344932776
Epe Town,87.63088412267969,Epe,6.5833,3.9833,2021-10,0.3407,2684.831543,203.1098554134369,26.45167562833393,2021,10,28.511740924967285
Ejinrin,87.63088412267969,Epe,6.5701,3.9702,2021-10,0.4148,183.76519775390625,203.1098554134369,26.45167562833393,2021,10,29.034910250738033
Ise,87.63088412267969,Epe,6.5954,3.9956,2021-10,0.3422,1798.640137,203.1098554134369,26.45167562833393,2021,10,27.672014546245315
Odomola,87.63088412267969,Epe,6.5608,3.9603,2021-10,0.34,326.5197754,203.1098554134369,26.45167562833393,2021,10,30.330500472815494
Agbowa,87.63088412267969,Epe,6.5756,3.9754,2021-10,0.3013,1856.0240478515625,203.1098554134369,26.45167562833393,2021,10,28.97684165224737
Victoria Island,84.77702248716969,Eti-Osa,6.4286,3.4186,2021-10,0.1758,6075.92627,177.54034900665283,26.837940224268152,2021,10,29.79008874571242
Lekki Phase 1,83.62097496220595,Eti-Osa,6.4167,3.4667,2021-10,0.186025,2812.932617,143.84359765052795,27.283807373046898,2021,10,29.26252567640424
Ikoyi,84.77702248716969,Eti-Osa,6.4444,3.4333,2021-10,0.1362,6226.674316,177.54034900665283,26.837940224268152,2021,10,25.565980591873856
Ajah,83.62097496220595,Eti-Osa,6.4003,3.4832,2021-10,0.186025,2198.556641,126.1106457710266,27.283807373046898,2021,10,29.41014452033553
Sangotedo,83.62097496220595,Eti-Osa,6.3901,3.5005,2021-10,0.186025,1732.330566,126.1106457710266,27.283807373046898,2021,10,29.352930899404058
Ibeju,85.91281886796821,Ibeju-Lekki,6.4667,3.6667,2021-10,0.3042,721.3165893554686,170.83104276657104,26.71926950434204,2021,10,28.725574845353485
Lekki Free Zone,85.91281886796821,Ibeju-Lekki,6.4502,3.6832,2021-10,0.368,730.3173828,170.83104276657104,26.71926950434204,2021,10,29.03262007326262
Akodo,86.04245277116446,Ibeju-Lekki,6.4756,3.6501,2021-10,0.2731,1351.589844,166.71928930282593,26.704655194026145,2021,10,28.15121464368375
Orimedu,85.91281886796821,Ibeju-Lekki,6.4603,3.6705,2021-10,0.5757,873.1000366210938,170.83104276657104,26.71926950434204,2021,10,28.454888230636417
Eleko,86.04245277116446,Ibeju-Lekki,6.4801,3.6408,2021-10,0.183,1107.6112060546875,166.71928930282593,26.704655194026145,2021,10,28.172711546666886
Ogba,87.23064077328353,Ifako-Ijaye,6.6333,3.3333,2021-10,0.0608,12061.75391,146.91235661506653,26.333435435961576,2021,10,26.56800742584214
Iju Ishaga,87.23064077328353,Ifako-Ijaye,6.6502,3.3201,2021-10,0.1558,28389.60547,146.91235661506653,26.333435435961576,2021,10,28.960324972830378
Ojodu,87.23064077328353,Ifako-Ijaye,6.6403,3.3405,2021-10,0.1665,11477.36816,146.91235661506653,26.333435435961576,2021,10,30.65640212
Alagbado,87.20351783825045,Ifako-Ijaye,6.6601,3.3108,2021-10,0.1333,29026.18164,155.9693627357483,26.16729905,2021,10,26.032852082234072
Ijaiye,87.23064077328353,Ifako-Ijaye,6.6205,3.3254,2021-10,0.0454,18660.7168,146.91235661506653,26.333435435961576,2021,10,23.74730705815032
Maryland,87.36564640440028,Ikeja,6.575,3.365,2021-10,0.1942,25513,176.0350980758667,26.43746034355564,2021,10,28.620608824668075
Oregun,87.36564640440028,Ikeja,6.5667,3.3702,2021-10,0.2272,29538.03516,176.0350980758667,26.43746034355564,2021,10,28.156027396948694
Alausa,87.23064077328353,Ikeja,6.5833,3.3501,2021-10,0.2696,29430.25586,131.9156517982483,26.333435435961576,2021,10,29.632079205961496
Ojota,87.36564640440028,Ikeja,6.5603,3.3805,2021-10,0.3105,25997.7793,176.0350980758667,26.43746034355564,2021,10,28.182817186572915
Onigbongbo,87.36564640440028,Ikeja,6.5901,3.3608,2021-10,0.2629,25328.87695,176.0350980758667,26.43746034355564,2021,10,27.632873895455248
Odogunyan,87.96577598175553,Ikorodu,6.6833,3.5167,2021-10,0.3052,3052.742188,150.14647579193115,26.22598730928155,2021,10,25.973972790602623
Igbogbo,87.96577598175553,Ikorodu,6.6702,3.5301,2021-10,0.3315,3572.070801,150.14647579193115,26.22598730928155,2021,10,27.402909684313588
Imota,88.22688269902045,Ikorodu,6.6603,3.5505,2021-10,0.7115,1285.665527,165.08739042282104,26.18888580978557,2021,10,25.299903433644253
Ijede,87.96577598175553,Ikorodu,6.6901,3.5408,2021-10,0.5796,1270.9117431640625,150.14647579193115,26.22598730928155,2021,10,26.213100290683137
Agura,87.96577598175553,Ikorodu,6.6756,3.5203,2021-10,0.4903,3621.723633,150.14647579193115,26.22598730928155,2021,10,28.35670215054065
Ketu,87.36564640440028,Kosofe,6.5833,3.3833,2021-10,0.0879,25533.94531,176.0350980758667,26.43746034355564,2021,10,26.131942523521126
Mile 12,87.36564640440028,Kosofe,6.5702,3.3901,2021-10,0.3396,16760.66211,176.0350980758667,26.43746034355564,2021,10,28.679626837473304
Ojodu Berger,87.36564640440028,Kosofe,6.5903,3.3705,2021-10,0.1239,22570.35742,176.0350980758667,26.43746034355564,2021,10,24.409978674819747
Magodo,87.36564640440028,Kosofe,6.6001,3.3608,2021-10,0.1316,28963.81055,165.66775393486023,26.43746034355564,2021,10,25.95121512210475
Alapere,87.36564640440028,Kosofe,6.5656,3.3954,2021-10,0.4467,17359.45313,176.0350980758667,26.43746034355564,2021,10,27.98731244813621
Idumota,85.97464188741995,Lagos Island,6.4556,3.4,2021-10,0.1176,15736.19824,154.6736364364624,26.69331709338769,2021,10,22.535099231249767
Ebute Elefun,85.97464188741995,Lagos Island,6.4503,3.4102,2021-10,0.2874,15303.74219,165.35629653930664,26.69331709338769,2021,10,28.76073902414496
Isale Eko,85.97464188741995,Lagos Island,6.4601,3.3954,2021-10,0.2151,10023.75195,154.6736364364624,26.69331709338769,2021,10,27.981294425966887
Obalende,84.77702248716969,Lagos Island,6.4456,3.4205,2021-10,0.047,6374.598633,177.54034900665283,26.837940224268152,2021,10,23.547905711985056
Dolphin Estate,85.97464188741995,Lagos Island,6.4654,3.4056,2021-10,0.186025,3760.239013671875,165.35629653930664,26.69331709338769,2021,10,27.661064813630528
Yaba,85.97464188741995,Lagos Mainland,6.5167,3.3833,2021-10,0.3789,17687.57617,182.51975631713867,26.69331709338769,2021,10,27.11936505761322
Ebute Metta,85.97464188741995,Lagos Mainland,6.5002,3.3901,2021-10,0.2013,16753.43164,182.51975631713867,26.69331709338769,2021,10,25.734203497204547
Iwaya,85.97464188741995,Lagos Mainland,6.5103,3.3705,2021-10,0.1618,25421.75391,182.51975631713867,26.69331709338769,2021,10,27.529389022592706
Makoko,85.97464188741995,Lagos Mainland,6.4901,3.4008,2021-10,0.186025,7810.135742,165.35629653930664,26.69331709338769,2021,10,27.030621969023972
Otto,85.97464188741995,Lagos Mainland,6.5205,3.3603,2021-10,0.2132,27635.09375,182.51975631713867,26.69331709338769,2021,10,27.402864142157707
Idi Araba,85.15390667291344,Mushin,6.5333,3.3333,2021-10,0.1733,63879.60156,132.6229248046875,26.63074096,2021,10,22.80577297423441
Itire,85.15390667291344,Mushin,6.5202,3.3401,2021-10,0.0783,26604.125,132.6229248046875,26.63074096,2021,10,27.657958549289035
Ilupeju,85.15390667291344,Mushin,6.5403,3.3505,2021-10,0.251,55856.90234,132.6229248046875,26.63074096,2021,10,23.550856107021396
Papa Ajao,85.15390667291344,Mushin,6.5301,3.3208,2021-10,0.2499,32508.74414,132.6229248046875,26.63074096,2021,10,28.210303214503618
Ladipo,85.15390667291344,Mushin,6.5105,3.3303,2021-10,0.2502,29023.78516,132.6229248046875,26.63074096,2021,10,29.354064985642573
Iba,85.24251287270201,Ojo,6.4667,3.2167,2021-10,0.5861000000000001,4076.252441,130.58429765701294,26.531583117413334,2021,10,28.85646552788975
Okokomaiko,85.24251287270201,Ojo,6.4502,3.2001,2021-10,0.2483,6108.10791,130.58429765701294,26.531583117413334,2021,10,28.49464494521405
Ajangbadi,85.24251287270201,Ojo,6.4756,3.2305,2021-10,0.5621,2386.742431640625,130.58429765701294,26.531583117413334,2021,10,27.510949904935078
Ilogbo,85.24251287270201,Ojo,6.4603,3.2108,2021-10,0.3828,8872.575195,130.58429765701294,26.531583117413334,2021,10,26.63737825878462
Shibiri,85.24251287270201,Ojo,6.4801,3.2254,2021-10,0.6118,2386.742431640625,130.58429765701294,26.531583117413334,2021,10,28.149542848628492
Isolo,85.15390667291344,Oshodi-Isolo,6.5333,3.3167,2021-10,0.1147,22774.2832,132.6229248046875,26.63074096,2021,10,26.025819340174085
Ejigbo,87.23064077328353,Oshodi-Isolo,6.5502,3.3101,2021-10,0.2387,13347.73047,131.9156517982483,26.333435435961576,2021,10,29.23862887673722
Okota,85.15390667291344,Oshodi-Isolo,6.5203,3.3205,2021-10,0.1947,24174.91211,132.6229248046875,26.63074096,2021,10,29.392304007017852
Mafoluku,85.15390667291344,Oshodi-Isolo,6.5401,3.3308,2021-10,0.2111,40985.85938,132.6229248046875,26.63074096,2021,10,29.888241468588568
Ajao Estate,85.15390667291344,Oshodi-Isolo,6.5305,3.3003,2021-10,0.0792,20912.54492,129.15915632247925,26.63074096,2021,10,24.51503167710556
Bariga,85.97464188741995,Shomolu,6.5333,3.3833,2021-10,0.1601,30146.36328,182.51975631713867,26.69331709338769,2021,10,30.01860992741458
Gbagada,85.97464188741995,Shomolu,6.5202,3.3901,2021-10,0.4504,17687.57617,182.51975631713867,26.69331709338769,2021,10,27.62082413204047
Abule Ijesha,85.97464188741995,Shomolu,6.5403,3.3705,2021-10,0.1979,37081.16797,182.51975631713867,26.69331709338769,2021,10,30.42853888
Pedro,85.97464188741995,Shomolu,6.5101,3.3808,2021-10,0.181,23206.38086,182.51975631713867,26.69331709338769,2021,10,27.228197470212606
Onipanu,85.97464188741995,Shomolu,6.5305,3.3603,2021-10,0.098,27363.66016,182.51975631713867,26.69331709338769,2021,10,27.101826110582415
Aguda,85.15390667291344,Surulere,6.5,3.35,2021-10,0.1458,24683.78125,132.6229248046875,26.63074096,2021,10,27.20020791917527
Ijesha,85.15390667291344,Surulere,6.5102,3.3401,2021-10,0.1033,26774.75977,132.6229248046875,26.63074096,2021,10,24.783845932777908
Coker,85.97464188741995,Surulere,6.4903,3.3605,2021-10,0.3162,23246.90234,154.6736364364624,26.69331709338769,2021,10,27.039259418523297
Itire-Ikate,85.15390667291344,Surulere,6.5201,3.3308,2021-10,0.1167,21109.36523,132.6229248046875,26.63074096,2021,10,23.900261014287825
Obele,85.97464188741995,Surulere,6.5005,3.3703,2021-10,0.2996,19471.44141,182.51975631713867,26.69331709338769,2021,10,28.03013393182531
Orile Agege,86.12087958758406,Agege,6.6225,3.3105,2021-11,0.07795,27114.00586,101.2698621749878,26.99576755099821,2021,11,23.36684697479258
Dopemu,86.12087958758406,Agege,6.6167,3.3142,2021-11,0.07975,27114.00586,101.2698621749878,26.99576755099821,2021,11,22.27031148
Onipetesi,86.12087958758406,Agege,6.6278,3.3068,2021-11,0.13905,44994.89063,101.2698621749878,26.99576755099821,2021,11,18.481243869910564
Isale Odo,86.12087958758406,Agege,6.6189,3.3201,2021-11,0.0544,31679.82422,101.2698621749878,26.99576755099821,2021,11,25.030818836915973
Mangoro,86.12087958758406,Agege,6.6302,3.3165,2021-11,0.08235,44820.63281,101.2698621749878,26.99576755099821,2021,11,20.420714427753975
Ajegunle,83.97614441992745,Ajeromi-Ifelodun,6.4531,3.3398,2021-11,0.1725,52191.71094,96.69060087,27.283807373046898,2021,11,20.273795547035586
Amukoko,83.62097496220595,Ajeromi-Ifelodun,6.4467,3.3332,2021-11,0.1395,11885.57422,103.76749229431152,27.283807373046898,2021,11,21.31604080743762
Ijora,83.97614441992745,Ajeromi-Ifelodun,6.4603,3.3465,2021-11,0.1489,43028.61719,96.69060087,27.283807373046898,2021,11,19.482178098927374
Alayabiagba,83.97614441992745,Ajeromi-Ifelodun,6.4505,3.3278,2021-11,0.2073,68957.99219,96.69060087,27.283807373046898,2021,11,20.300878570250966
Tolu,83.97614441992745,Ajeromi-Ifelodun,6.4558,3.3421,2021-11,0.13985,37231.81641,96.69060087,27.283807373046898,2021,11,21.21344976705316
Ipaja,86.12087958758406,Alimosho,6.6167,3.2583,2021-11,0.5286000000000001,12306.83789,122.08976197242735,26.99576755099821,2021,11,25.00258818304643
Egbeda,86.12087958758406,Alimosho,6.6056,3.2654,2021-11,0.15065,18111.0625,122.08976197242735,26.99576755099821,2021,11,23.829447091016057
Idimu,86.12087958758406,Alimosho,6.6278,3.2701,2021-11,0.2439,15481.80957,122.08976197242735,26.99576755099821,2021,11,25.99718935884634
Akowonjo,86.12087958758406,Alimosho,6.6112,3.2527,2021-11,0.24035,16352.66016,122.08976197242735,26.99576755099821,2021,11,26.245162175943804
Abule Egba,85.51446216326076,Alimosho,6.6223,3.2478,2021-11,0.26475,7288.07666,124.84297227859496,26.947194417317743,2021,11,25.030091574375824
Festac Town,83.97614441992745,Amuwo-Odofin,6.4667,3.2833,2021-11,0.26995,6223.310059,99.63441658,27.283807373046898,2021,11,27.058913717032606
Satellite Town,83.97614441992745,Amuwo-Odofin,6.4503,3.2665,2021-11,0.3201,6147.958008,99.63441658,27.283807373046898,2021,11,24.242214121587985
Kirikiri,83.97614441992745,Amuwo-Odofin,6.4601,3.3002,2021-11,0.3098,9774.135742,99.63441658,27.283807373046898,2021,11,24.021105662525326
Ijegun,83.97614441992745,Amuwo-Odofin,6.4725,3.2754,2021-11,0.2106,6560.378906,99.63441658,27.283807373046898,2021,11,25.997379753546063
Agboju,83.97614441992745,Amuwo-Odofin,6.4556,3.2908,2021-11,0.25025,5521.639648,99.63441658,27.283807373046898,2021,11,26.508683435332653
Apapa Wharf,83.55313212290876,Apapa,6.4389,3.3667,2021-11,0.25845,6621.325195,111.5865683555603,27.48312920464417,2021,11,26.749306215648787
Ijora Oloye,83.55313212290876,Apapa,6.4456,3.3554,2021-11,0.4173,10538.95508,111.5865683555603,27.48312920464417,2021,11,24.320554642192214
Olodi,83.55313212290876,Apapa,6.4321,3.3602,2021-11,0.1081,2067.273926,111.5865683555603,27.48312920464417,2021,11,22.972701189476332
Tincan Island,83.62097496220595,Apapa,6.4278,3.3501,2021-11,0.186025,1358.343505859375,103.76749229431152,27.283807373046898,2021,11,25.111255821446633
Sari Iganmu,83.55313212290876,Apapa,6.4403,3.3705,2021-11,0.21965,6621.325195,111.5865683555603,27.48312920464417,2021,11,24.873501351672708
Badagry Town,82.57886082574348,Badagry,6.4167,2.8833,2021-11,0.3767,1841.502441,81.37860679626465,27.45075615776909,2021,11,24.960170224455215
Topo,82.57886082574348,Badagry,6.4002,2.8701,2021-11,0.6716000000000001,581.0872192382812,126.1106457710266,27.45075615776909,2021,11,25.272822550645543
Ajido,82.57886082574348,Badagry,6.4256,2.8954,2021-11,0.69675,1825.1571044921875,81.37860679626465,27.45075615776909,2021,11,22.69592383915381
Iworo,82.57886082574348,Badagry,6.4103,2.8608,2021-11,0.87105,781.3859863,81.37860679626465,27.45075615776909,2021,11,25.721803881147835
Seme,82.57886082574348,Badagry,6.4301,2.9056,2021-11,0.5502,1364.1773681640625,83.02611207962036,27.45075615776909,2021,11,25.651211847367012
Epe Town,86.69894354018514,Epe,6.5833,3.9833,2021-11,0.186025,2684.831543,112.65413761138916,27.07846069335937,2021,11,25.863584480373884
Ejinrin,86.69894354018514,Epe,6.5701,3.9702,2021-11,0.5516,183.76519775390625,112.65413761138916,27.07846069335937,2021,11,26.175701646124814
Ise,86.69894354018514,Epe,6.5954,3.9956,2021-11,0.4631,1798.640137,112.65413761138916,27.07846069335937,2021,11,26.296725547993766
